160	0.016	2	task-0:0.242	|	0.265282	0.228584	0.226637	0.223275	0.219362	0.216838	0.216068	0.214392	0.212116	0.211367	0.214761	0.209297	0.208992	0.208873	0.208559	0.208208	0.207945	0.207793	0.207625	0.207261	0.206472	0.205994	0.20684	0.20542	0.205345	0.205281	0.205146	0.205042	0.205074	0.205033	0.184866	0.179171	0.169802	0.161443	0.156894	0.148448	0.133271	0.121219	0.120497	0.110545	0.109011	0.106217	0.106281	0.104198	0.102553	0.100386	0.0977876	0.0942318	0.0959812	0.0934978	0.0929317	0.0916454	0.0901767	0.0889349	0.0890126	0.0886349	0.0882568	0.0873923	0.0862766	0.0841036	0.0849144	0.0834312	0.083291	0.0830265	0.0824741	0.0824008	0.0821523	0.0821954	0.0821499	0.0820313	0.0817615	0.0812158	0.0804329	0.0798244	0.0801501	0.0802614	0.0802838	0.0803935	0.0803216	0.0803175	0.0803087	0.0802911	0.0802919	0.0802903	0.0802859	0.0644238	0.0534277	0.0464198	
191	0.016	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.062547	0.0502593	0.0457178	

197	0.031	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591466	0.0504842	0.0434347	

188	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0593957	0.0507823	0.0438806	

189	0.015	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

189	0.031	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0601195	0.0512657	0.0442387	

